GTIN Code;GTIN Name;Segmentation (GPC);GPC Segmentation Code;GPC Brick Code;GPC Class Code;GPC Family Code;GTIN Image;Brand Code;Brand;Brand Image;Brand Link;Brand Owner;Brand Owner Code;Brand Owner Link;Brand Owner Wikipedia Link;Brand Owner Image;GCP Code;GLN Code;Logistical Owner (GLN);GLN Country ISO Code;GLN City;GLN Postal Code;GLN Address2;GLN Address3;GLN Address4;GLN Last Change;GLN Return Code;Number of Units;Package Type Code;Package Type Name;Weight (g);Weight (oz);Volume (ml);Volume (fl oz);Alcohol by Volume;Alcohol by Weight;Registration;Registration Country ISO Code
0002900007226;Maxwell House Lite Ground Coffee Cannister;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0002900007226.jpg;NI7JCK;Maxwell House;http://product.okfn.org.s3.amazonaws.com/images/brand/NI7JCK.jpg;http://www.maxwellhouse.fr;Kraft Foods;000003;http://www.kraftfoodscompany.com;http://en.wikipedia.org/wiki/Kraft_Foods;http://product.okfn.org.s3.amazonaws.com/images/group/000003.jpg;0002900;;;;;;;;;;2;1;;;;33.0;;;;;GS1 US;US
0003054481702;Ombre Vibration Duo #15 Sable Or Blanc;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0003054481702.jpg;ZG5JZ4;Yves Saint Laurent Beauté;http://product.okfn.org.s3.amazonaws.com/images/brand/ZG5JZ4.jpg;http://www.ysl.com;L'Oréal;000016;http://www.loreal.fr;http://en.wikipedia.org/wiki/L%27Oréal;http://product.okfn.org.s3.amazonaws.com/images/group/000016.jpg;0003054;;;;;;;;;;2;1;;;3.5;;;;;;GS1 US;US
0002900007325;Regular Dry Roasted Peanuts;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0002900007325.jpg;P7IQL7;Planters;http://product.okfn.org.s3.amazonaws.com/images/brand/P7IQL7.jpg;http://www.planters.com;Kraft Foods;000003;http://www.kraftfoodscompany.com;http://en.wikipedia.org/wiki/Kraft_Foods;http://product.okfn.org.s3.amazonaws.com/images/group/000003.jpg;0002900;;;;;;;;;;2;1;;;;16.0;;;;;GS1 US;US
0002900007745;Deluxe Lightly Salted Whole Cashews;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0002900007745.jpg;P7IQL7;Planters;http://product.okfn.org.s3.amazonaws.com/images/brand/P7IQL7.jpg;http://www.planters.com;Kraft Foods;000003;http://www.kraftfoodscompany.com;http://en.wikipedia.org/wiki/Kraft_Foods;http://product.okfn.org.s3.amazonaws.com/images/group/000003.jpg;0002900;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0002900001088;Stadium Peanuts;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0002900001088.jpg;P7IQL7;Planters;http://product.okfn.org.s3.amazonaws.com/images/brand/P7IQL7.jpg;http://www.planters.com;Kraft Foods;000003;http://www.kraftfoodscompany.com;http://en.wikipedia.org/wiki/Kraft_Foods;http://product.okfn.org.s3.amazonaws.com/images/group/000003.jpg;0002900;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0002840005597;All Natural Chunky Salsa Mild;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0002840005597.jpg;PETUNG;Tostitos;http://product.okfn.org.s3.amazonaws.com/images/brand/PETUNG.jpg;http://www.fritolay.com;;;;;;0002840;;;;;;;;;;2;1;;;;15.5;;;;;GS1 US;US
0002100003356;Queso Blanco Loaf;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0002100003356.jpg;MERXI5;Velveeta;http://product.okfn.org.s3.amazonaws.com/images/brand/MERXI5.jpg;http://www.kraftcanada.com;;;;;;0002100;;;;;;;;;;2;1;;;;32.0;;;;;GS1 US;US
0002100074462;The Twin Pack Light;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0002100074462.jpg;;;;;;;;;;0002100;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0001834115113;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0001834115113.jpg;;;;;;;;;;0001834;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000346277869;Carbide-Tipped Plunge Cutting Straight Router Bits - 1/2 c.t. straight router bit 2-flutes 1/;Tools - Equipment - Power;82000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000346277869.jpg;BK7T7X;Bosch;http://product.okfn.org.s3.amazonaws.com/images/brand/BK7T7X.jpg;http://www.bosch.fr;;;;;;0000346;0000346000016;Robert Bosch Tool Corporation;US;Mount Prospect;60056;1800 West Central;;IL;;0;1;;;;;;;;;GS1 US;US
0000194207605;7in. Phatty Ultralight Peg - 6 Pack;Sports Equipment;71000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000194207605.jpg;I1VISX;Liberty Mountain;http://product.okfn.org.s3.amazonaws.com/images/brand/I1VISX.jpg;http://www.libertymountain.com;;;;;;0000194;0000194000008;Liberty Mountain Sports, LLC;US;Salt Lake City;84104;4375 W 1980 S Ste 100;;UT;;0;1;;;;;;;;;GS1 US;US
0000194348315;Cmi Cmi Rescue 8 Black Nfpa Al;Sports Equipment;71000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000194348315.jpg;I1VISX;Liberty Mountain;http://product.okfn.org.s3.amazonaws.com/images/brand/I1VISX.jpg;http://www.libertymountain.com;;;;;;0000194;0000194000008;Liberty Mountain Sports, LLC;US;Salt Lake City;84104;4375 W 1980 S Ste 100;;UT;;0;1;;;;;;;;;GS1 US;US
0000346279665;X 8 SDS-plus S4 Rotary Hammer Bit (Set of 3);Tools - Equipment - Power;82000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000346279665.jpg;BK7T7X;Bosch;http://product.okfn.org.s3.amazonaws.com/images/brand/BK7T7X.jpg;http://www.bosch.fr;;;;;;0000346;0000346000016;Robert Bosch Tool Corporation;US;Mount Prospect;60056;1800 West Central;;IL;;0;1;;;;;;;;;GS1 US;US
0000194207636;Stake Nylon Bag - Black;Sports Equipment;71000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000194207636.jpg;I1VISX;Liberty Mountain;http://product.okfn.org.s3.amazonaws.com/images/brand/I1VISX.jpg;http://www.libertymountain.com;;;;;;0000194;0000194000008;Liberty Mountain Sports, LLC;US;Salt Lake City;84104;4375 W 1980 S Ste 100;;UT;;0;1;;;;;;;;;GS1 US;US
0000194230085;6ft. x 8Nylon Tarp;Sports Equipment;71000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000194230085.jpg;I1VISX;Liberty Mountain;http://product.okfn.org.s3.amazonaws.com/images/brand/I1VISX.jpg;http://www.libertymountain.com;;;;;;0000194;0000194000008;Liberty Mountain Sports, LLC;US;Salt Lake City;84104;4375 W 1980 S Ste 100;;UT;;0;1;;;;;;;;;GS1 US;US
0000194004051;Lm Campers Cup;Sports Equipment;71000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000194004051.jpg;I1VISX;Liberty Mountain;http://product.okfn.org.s3.amazonaws.com/images/brand/I1VISX.jpg;http://www.libertymountain.com;;;;;;0000194;0000194000008;Liberty Mountain Sports, LLC;US;Salt Lake City;84104;4375 W 1980 S Ste 100;;UT;;0;1;;;;;;;;;GS1 US;US
0000346313055;16186 2.25 HP Router Motor;Tools - Equipment - Power;82000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000346313055.jpg;BK7T7X;Bosch;http://product.okfn.org.s3.amazonaws.com/images/brand/BK7T7X.jpg;http://www.bosch.fr;;;;;;0000346;0000346000016;Robert Bosch Tool Corporation;US;Mount Prospect;60056;1800 West Central;;IL;;0;1;;;;;;;;;GS1 US;US
0000194201016;Easton  6in. Nano Tent Stake - Blue;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000194201016.jpg;;;;;;;;;;0000194;0000194000008;Liberty Mountain Sports, LLC;US;Salt Lake City;84104;4375 W 1980 S Ste 100;;UT;;0;1;;;;;;;;;GS1 US;US
0000251750075;WD 2 Way Mini Switch On/On DPDT - Chrome;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000251750075.jpg;;;;;;;;;;0000251;0000251000002;Deacero, S.A. De C.V.;MX;Nuevo Leon 64000;;P.O. Box 270;;;;0;1;;;;;;;;;GS1 US;US
0000050143306;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000050143306.jpg;;;;;;;;;;0000050;5010441000007;Numark Limited;GB;Tamworth;B77 4RP;Numark House;4-5 Fairway Court Amber Close;Tamworth Business Park;2013-01-29;99;1;;;;;;;;;GS1 US;US
0000030071704;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000030071704.jpg;;;;;;;;;;0000030;3015375800107;JEAN HENAFF S A S;FR;POULDREUZIC;29710;KER HASTELL;;;2013-02-26;0;1;;;;;;;;;GS1 US;US
0000020327194;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000020327194.jpg;;;;;;;;;;0000020;;;;;;;;;;5;1;;;;;;;;;GS1 US;US
0000024631297;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000024631297.jpg;;;;;;;;;;0000024;;;;;;;;;;5;1;;;;;;;;;GS1 US;US
0000042014874;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000042014874.jpg;;;;;;;;;;0000042;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000029004713;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000029004713.jpg;;;;;;;;;;0000029;;;;;;;;;;5;1;;;;;;;;;GS1 US;US
0000029019137;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000029019137.jpg;;;;;;;;;;0000029;;;;;;;;;;5;1;;;;;;;;;GS1 US;US
0000029036547;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000029036547.jpg;;;;;;;;;;0000029;;;;;;;;;;5;1;;;;;;;;;GS1 US;US
0000042186755;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000042186755.jpg;;;;;;;;;;0000042;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000042240259;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000042240259.jpg;;;;;;;;;;0000042;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0005795980902;Color Ideal Precise Match Skin Perfecting Makeup Spf15 # 04 Beige Nature;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0005795980902.jpg;MPMT3V;Lancôme;http://product.okfn.org.s3.amazonaws.com/images/brand/MPMT3V.jpg;http://www.lancome.fr;L'Oréal;000016;http://www.loreal.fr;http://en.wikipedia.org/wiki/L%27Oréal;http://product.okfn.org.s3.amazonaws.com/images/group/000016.jpg;0005795;;;;;;;;;;2;1;;;;;30.0;;;;GS1 US;US
0006033327213;Color Touch Shine Intensive Mildly Oxidising Semi-permanent Color 7 73 Warm Golden S, 50 mg,1 count;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0006033327213.jpg;H3TRIU;Wella;http://product.okfn.org.s3.amazonaws.com/images/brand/H3TRIU.jpg;http://www.wella.com;P&G - Procter & Gamble;000001;http://www.pg.com;http://en.wikipedia.org/wiki/Procter_%26_Gamble;http://product.okfn.org.s3.amazonaws.com/images/group/000001.jpg;0006033;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0005215270002;Intensive Care Renew & Protect Moisturizing Lotion;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0005215270002.jpg;X9WABN;Vaseline;http://product.okfn.org.s3.amazonaws.com/images/brand/X9WABN.jpg;http://www.vaseline.com;Unilever;000002;http://www.unilever.com;http://en.wikipedia.org/wiki/Unilever;http://product.okfn.org.s3.amazonaws.com/images/group/000002.jpg;0005215;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0005216714000;Delicate Skin With Sunscreen Age Defying Lotion;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0005216714000.jpg;9W76GX;Pond's;http://product.okfn.org.s3.amazonaws.com/images/brand/9W76GX.jpg;http://www.ponds.com;Unilever;000002;http://www.unilever.com;http://en.wikipedia.org/wiki/Unilever;http://product.okfn.org.s3.amazonaws.com/images/group/000002.jpg;0005216;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0004818630114;Giant Pencil Coffret 3x Matt Giant Lipstick Pencil + 3x Shiny Giant Lipstick Pencil Lip Color Giant Pencil Coffret 6x1;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004818630114.jpg;I2VFL8;Pierre Cardin;http://product.okfn.org.s3.amazonaws.com/images/brand/I2VFL8.jpg;http://www.pierrecardin.com;Coty;000017;http://www.coty.com;http://en.wikipedia.org/wiki/Coty,_Inc.;http://product.okfn.org.s3.amazonaws.com/images/group/000017.jpg;0004818;;;;;;;;;;2;1;;;1.95;;;;;;GS1 US;US
0004682281702;Dessin Du Regard Haute Tenue Long-lasting Eye Pencil Eye Liners;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004682281702.jpg;ZG5JZ4;Yves Saint Laurent Beauté;http://product.okfn.org.s3.amazonaws.com/images/brand/ZG5JZ4.jpg;http://www.ysl.com;L'Oréal;000016;http://www.loreal.fr;http://en.wikipedia.org/wiki/L%27Oréal;http://product.okfn.org.s3.amazonaws.com/images/group/000016.jpg;0004682;;;;;;;;;;2;1;;;1.14;;;;;;GS1 US;US
0004762991101;Help Me Retinol Night Treatment;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004762991101.jpg;ZGUELF;Philosophy;http://product.okfn.org.s3.amazonaws.com/images/brand/ZGUELF.jpg;http://www.philosophy.com;Coty;000017;http://www.coty.com;http://en.wikipedia.org/wiki/Coty,_Inc.;http://product.okfn.org.s3.amazonaws.com/images/group/000017.jpg;0004762;;;;;;;;;;2;1;;;30.0;;;;;;GS1 US;US
0005213884003;Intensive Care Foaming Botanical Garden Enriched With Aloe Creme Bath;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0005213884003.jpg;X9WABN;Vaseline;http://product.okfn.org.s3.amazonaws.com/images/brand/X9WABN.jpg;http://www.vaseline.com;Unilever;000002;http://www.unilever.com;http://en.wikipedia.org/wiki/Unilever;http://product.okfn.org.s3.amazonaws.com/images/group/000002.jpg;0005213;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0004740011548;Sensor Excel Shaving Cartridges 10 ea;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004740011548.jpg;IZMQQG;Gillette;http://product.okfn.org.s3.amazonaws.com/images/brand/IZMQQG.jpg;http://www.gillette.com;P&G - Procter & Gamble;000001;http://www.pg.com;http://en.wikipedia.org/wiki/Procter_%26_Gamble;http://product.okfn.org.s3.amazonaws.com/images/group/000001.jpg;0004740;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0005210942003;Skin Moisturizer For Oily To Normal Skin Clear Solutions;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0005210942003.jpg;9W76GX;Pond's;http://product.okfn.org.s3.amazonaws.com/images/brand/9W76GX.jpg;http://www.ponds.com;Unilever;000002;http://www.unilever.com;http://en.wikipedia.org/wiki/Unilever;http://product.okfn.org.s3.amazonaws.com/images/group/000002.jpg;0005210;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0005200050633;Vitamin Enhanced Water Beverage Berry;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0005200050633.jpg;JNVD3E;Propel;http://product.okfn.org.s3.amazonaws.com/images/brand/JNVD3E.jpg;http://www.propelwater.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;0005200;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0004719584202;Eye Fly Mascara # 12 Fly In Brown Mascara Eye Fly Mascara;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004719584202.jpg;252MSG;Givenchy;http://product.okfn.org.s3.amazonaws.com/images/brand/252MSG.jpg;http://www.givenchy.com;;;;;;0004719;;;;;;;;;;2;1;;;6.0;;;;;;GS1 US;US
0005210605007;Foaming Silky Smooth Skin Waterfresh Breeze Bath & Shower Gel;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0005210605007.jpg;FF4HRY;Caress;http://product.okfn.org.s3.amazonaws.com/images/brand/FF4HRY.jpg;http://www.caressskin.com;;;;;;0005210;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0004800100687;Natural Creamy Peanut Butter;Pet Care - Food;10000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004800100687.jpg;NX4BZP;Skippy;http://product.okfn.org.s3.amazonaws.com/images/brand/NX4BZP.jpg;http://www.skippydog.com;;;;;;0004800;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0004300000333;Beverage Mix;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004300000333.jpg;NI7JCK;Maxwell House;http://product.okfn.org.s3.amazonaws.com/images/brand/NI7JCK.jpg;http://www.maxwellhouse.fr;Kraft Foods;000003;http://www.kraftfoodscompany.com;http://en.wikipedia.org/wiki/Kraft_Foods;http://product.okfn.org.s3.amazonaws.com/images/group/000003.jpg;0004300;;;;;;;;;;2;1;;;239.0;8.4;;;;;GS1 US;US
0004343576703;Deo Pure Antiperspirant Cream;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004343576703.jpg;9YWEKX;Biotherm;http://product.okfn.org.s3.amazonaws.com/images/brand/9YWEKX.jpg;http://www.biotherm.fr;L'Oréal;000016;http://www.loreal.fr;http://en.wikipedia.org/wiki/L%27Oréal;http://product.okfn.org.s3.amazonaws.com/images/group/000016.jpg;0004343;;;;;;;;;;2;1;;;;;75.0;2.53;;;GS1 US;US
0004155452943;Turbo Volum' Express Washable Mascara Very Black;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004155452943.jpg;NCE742;Maybelline New York;http://product.okfn.org.s3.amazonaws.com/images/brand/NCE742.jpg;http://www.maybelline.com;L'Oréal;000016;http://www.loreal.fr;http://en.wikipedia.org/wiki/L%27Oréal;http://product.okfn.org.s3.amazonaws.com/images/group/000016.jpg;0004155;;;;;;;;;;2;1;;;;0.34;;;;;GS1 US;US
0004332881702;Rouge Personnel #09 Frivolous Pink;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004332881702.jpg;ZG5JZ4;Yves Saint Laurent Beauté;http://product.okfn.org.s3.amazonaws.com/images/brand/ZG5JZ4.jpg;http://www.ysl.com;L'Oréal;000016;http://www.loreal.fr;http://en.wikipedia.org/wiki/L%27Oréal;http://product.okfn.org.s3.amazonaws.com/images/group/000016.jpg;0004332;;;;;;;;;;2;1;;;3.3;;;;;;GS1 US;US
0004630881701;Temps Majeur Nutri-creme;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004630881701.jpg;ZG5JZ4;Yves Saint Laurent Beauté;http://product.okfn.org.s3.amazonaws.com/images/brand/ZG5JZ4.jpg;http://www.ysl.com;L'Oréal;000016;http://www.loreal.fr;http://en.wikipedia.org/wiki/L%27Oréal;http://product.okfn.org.s3.amazonaws.com/images/group/000016.jpg;0004630;;;;;;;;;;2;1;;;;;50.0;;;;GS1 US;US
0004155454817;Expert Eyes Twin Brow & Eye Pencils Black;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004155454817.jpg;NCE742;Maybelline New York;http://product.okfn.org.s3.amazonaws.com/images/brand/NCE742.jpg;http://www.maybelline.com;L'Oréal;000016;http://www.loreal.fr;http://en.wikipedia.org/wiki/L%27Oréal;http://product.okfn.org.s3.amazonaws.com/images/group/000016.jpg;0004155;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0004154807485;Fun Flavors Ice Cream Double Fudge Brownie;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004154807485.jpg;BLEAG9;Edy's;http://product.okfn.org.s3.amazonaws.com/images/brand/BLEAG9.jpg;http://www.edys.com;;;;;;0004154;;;;;;;;;;2;1;;;;48.0;;;;;GS1 US;US
0003663203627;Danimals Crushcup Strawberry Banana Siam Yogurt;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0003663203627.jpg;4QEQHU;Dannon;http://product.okfn.org.s3.amazonaws.com/images/brand/4QEQHU.jpg;http://www.dannon.com;;;;;;0003663;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0004154873886;Slow Churned Light Chocolate Ice Cream;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004154873886.jpg;BLEAG9;Edy's;http://product.okfn.org.s3.amazonaws.com/images/brand/BLEAG9.jpg;http://www.edys.com;;;;;;0004154;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0004400004552;Easy Cheese Pasteurized Cheese Snack American Flavored;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0004400004552.jpg;;;;;;;;;;0004400;;;;;;;;;;2;1;;;;8.0;;;;;GS1 US;US
0006794580902;Cils Design Pro Custom Design Double Mascara # 010 Noir & Noir Intense Mascara Cils Design Pro Double Mascara 2x4g;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0006794580902.jpg;MPMT3V;Lancôme;http://product.okfn.org.s3.amazonaws.com/images/brand/MPMT3V.jpg;http://www.lancome.fr;L'Oréal;000016;http://www.loreal.fr;http://en.wikipedia.org/wiki/L%27Oréal;http://product.okfn.org.s3.amazonaws.com/images/group/000016.jpg;0006794;;;;;;;;;;2;1;;;4.0;;;;;;GS1 US;US
0006683199901;Erase Eye Gel Eye Care;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0006683199901.jpg;UJHNA3;DDF;http://product.okfn.org.s3.amazonaws.com/images/brand/UJHNA3.jpg;http://www.ddfskincare.com;P&G - Procter & Gamble;000001;http://www.pg.com;http://en.wikipedia.org/wiki/Procter_%26_Gamble;http://product.okfn.org.s3.amazonaws.com/images/group/000001.jpg;0006683;;;;;;;;;;2;1;;;;;15.0;0.5;;;GS1 US;US
0007035380701;Secret De Purete Cleansing Milk;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0007035380701.jpg;94SMGB;Guerlain;http://product.okfn.org.s3.amazonaws.com/images/brand/94SMGB.jpg;http://www.guerlain.com;LVMH;000015;http://www.lvmh.fr;http://en.wikipedia.org/wiki/LVMH;http://product.okfn.org.s3.amazonaws.com/images/group/000015.jpg;0007035;;;;;;;;;;2;1;;;;;200.0;;;;GS1 US;US
0006702811210;Texture Line Curl Memory Shampoo;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0006702811210.jpg;KWYJXH;Artec;http://product.okfn.org.s3.amazonaws.com/images/brand/KWYJXH.jpg;;;;;;;0006702;;;;;;;;;;2;1;;;;;400.0;;;;GS1 US;US
0006457000518;Bcy B500 Bowstring Material Black;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0006457000518.jpg;;;;;;;;;;0006457;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0006457201427;Bcy 8125 Bowstring Material White;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0006457201427.jpg;;;;;;;;;;0006457;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0006731200283;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0006731200283.jpg;;;;;;;;;;0006731;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0021248104022;Black Pepper;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248104022.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;68.0;2.4;;;;;GS1 US;US
0021248104060;Sea Salt;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248104060.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;127.6;4.5;;;;;GS1 US;US
0021248104077;Garlic Pepper;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248104077.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;90.7;3.2;;;;;GS1 US;US
0021248104169;Chipoltle Seasoning Grinders;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248104169.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;76.0;2.67;;;;;GS1 US;US
0021248140044;Lemon Pepper;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-002/0021248140044.jpg;DSUDX4;Olde Thompson;http://product.okfn.org.s3.amazonaws.com/images/brand/DSUDX4.jpg;http://www.oldethompson.com;;;;;;0021248;0021248000003;Olde Thompson, Inc.;US;Oxnard;93030;3250 Camino Del Sol;;CA;;0;1;;;;11.9;;;;;GS1 US;US
